ANO;ESTADO;CÓDIGO IBGE;Município;Vendas
2016;Amazonas;1303205;NOVO AIRAO;275968
2016;Amazonas;1303304;NOVO ARIPUANA;277592
2016;Amazonas;1303403;PARINTINS;2198869
2016;Amazonas;1303502;PAUINI;217100
2016;Amazonas;1303536;PRESIDENTE FIGUEIREDO;879705
2016;Amazonas;1303569;RIO PRETO DA EVA;549496
2016;Amazonas;1303601;SANTA ISABEL DO RIO NEGRO;260694
2016;Amazonas;1303700;SANTO ANTONIO DO ICA;411709
2016;Amazonas;1303809;SAO GABRIEL DA CACHOEIRA;463071
2016;Amazonas;1303908;SAO PAULO DE OLIVENCA;237274
2016;Amazonas;1303957;SAO SEBASTIAO DO UATUMA;93189
2016;Amazonas;1304005;SILVES;122395
2016;Amazonas;1304062;TABATINGA;2457878
2016;Amazonas;1304104;TAPAUA;279401
2016;Amazonas;1304203;TEFE;1912150
2016;Amazonas;1304237;TONANTINS;208377
2016;Amazonas;1304260;UARINI;323453
2016;Amazonas;1304302;URUCARA;243637
2016;Amazonas;1304401;URUCURITUBA;214417
2016;Amapá ;1600204;CALCOENE;148174
2016;Amapá ;1600238;FERREIRA GOMES;9750
2016;Amapá ;1600279;LARANJAL DO JARI;863928
2016;Amapá ;1600303;MACAPA;12360374
2016;Amapá ;1600402;MAZAGAO;140438
2016;Amapá ;1600501;OIAPOQUE;567473
2016;Amapá ;1600154;PEDRA BRANCA DO AMAPARI;95260
2016;Amapá ;1600535;PORTO GRANDE;256624
2016;Amapá ;1600600;SANTANA;1994779
2016;Amapá ;1600709;TARTARUGALZINHO;10907
2016;Amapá ;1600808;VITORIA DO JARI;211759
2016;Bahia;2900108;ABAIRA;123786
2016;Bahia;2900207;ABARE;52844
2016;Bahia;2900306;ACAJUTIBA;261378
2016;Bahia;2900355;ADUSTINA;283907
2016;Bahia;2900405;AGUA FRIA;242554
2016;Bahia;2900702;ALAGOINHAS;7857806
2016;Bahia;2900801;ALCOBACA;350782
2016;Bahia;2900900;ALMADINA;55497
2016;Bahia;2901007;AMARGOSA;1456432
2016;Bahia;2901106;AMELIA RODRIGUES;809895
2016;Bahia;2901205;ANAGE;560500
2016;Bahia;2901304;ANDARAI;184260
2016;Bahia;2901353;ANDORINHA;195296
2016;Bahia;2901403;ANGICAL;143900
2016;Bahia;2901502;ANGUERA;206934
2016;Bahia;2901601;ANTAS;167803
2016;Bahia;2901700;ANTONIO CARDOSO;188087
2016;Bahia;2901908;APORA;141011
2016;Bahia;2901957;APUAREMA;184431
2016;Bahia;2902054;ARACAS;742619
2016;Bahia;2902005;ARACATU;102839
2016;Bahia;2902104;ARACI;333286
2016;Bahia;2902203;ARAMARI;239954
2016;Bahia;2902252;ARATACA;76203
2016;Bahia;2902302;ARATUIPE;54613
2016;Bahia;2902401;AURELINO LEAL;376623
2016;Bahia;2902500;BAIANOPOLIS;165568
2016;Bahia;2902609;BAIXA GRANDE;538070
2016;Bahia;2902658;BANZAE;229944
2016;Bahia;2902708;BARRA;1375488
2016;Bahia;2902807;BARRA DA ESTIVA;539656
2016;Bahia;2902906;BARRA DO CHOCA;512085
2016;Bahia;2903003;BARRA DO MENDES;569907
2016;Bahia;2903201;BARREIRAS;5422999
2016;Bahia;2903300;BARRO PRETO;34654
2016;Bahia;2903276;BARROCAS;321745
2016;Bahia;2903409;BELMONTE;40689
2016;Bahia;2903508;BELO CAMPO;174997
2016;Bahia;2903607;BIRITINGA;163839
2016;Bahia;2903706;BOA NOVA;79053
2016;Bahia;2903805;BOA VISTA DO TUPIM;12233
2016;Bahia;2903904;BOM JESUS DA LAPA;2858425
2016;Bahia;2904001;BONINAL;137332
2016;Bahia;2904050;BONITO;371423
2016;Bahia;2904100;BOQUIRA;404384
2016;Bahia;2904209;BOTUPORA;157218
2016;Bahia;2904308;BREJOES;214345
2016;Bahia;2904506;BROTAS DE MACAUBAS;236691
2016;Bahia;2904605;BRUMADO;5490992
2016;Bahia;2904704;BUERAREMA;193181
2016;Bahia;2904803;CAATIBA;75270
2016;Bahia;2904852;CABACEIRAS DO PARAGUACU;1141272
2016;Bahia;2904902;CACHOEIRA;217412
2016;Bahia;2905008;CACULE;1710684
2016;Bahia;2905156;CAETANOS;113490
2016;Bahia;2905206;CAETITE;1235496
2016;Bahia;2905305;CAFARNAUM;211783
2016;Bahia;2905404;CAIRU;53170
2016;Bahia;2905602;CAMACAN;1244056
2016;Bahia;2905701;CAMACARI;10840848
2016;Bahia;2905800;CAMAMU;391054
2016;Bahia;2905909;CAMPO ALEGRE DE LOURDES;866646
2016;Bahia;2906006;CAMPO FORMOSO;1112637
2016;Bahia;2906105;CANAPOLIS;15600
2016;Bahia;2906204;CANARANA;6500
2016;Bahia;2906303;CANAVIEIRAS;675361
2016;Bahia;2906501;CANDEIAS;2950185
2016;Bahia;2906600;CANDIBA;5697
2016;Bahia;2906709;CANDIDO SALES;540631
2016;Bahia;2906808;CANSANCAO;1098640
2016;Bahia;2906824;CANUDOS;513692
2016;Bahia;2906857;CAPELA DO ALTO ALEGRE;234469
2016;Bahia;2906873;CAPIM GROSSO;4192769
2016;Bahia;2906907;CARAVELAS;198958
2016;Bahia;2907004;CARDEAL DA SILVA;167947
2016;Bahia;2907103;CARINHANHA;792259
2016;Bahia;2907202;CASA NOVA;898138
2016;Bahia;2907301;CASTRO ALVES;334448
2016;Bahia;2907400;CATOLANDIA;130832
2016;Bahia;2907509;CATU;1939596
2016;Bahia;2907608;CENTRAL;4136496
2016;Bahia;2907707;CHORROCHO;336622
2016;Bahia;2907806;CICERO DANTAS;1834929
2016;Bahia;2907905;CIPO;556240
2016;Bahia;2908002;COARACI;399607
2016;Bahia;2908101;COCOS;743782
2016;Bahia;2908200;CONCEICAO DA FEIRA;956997
2016;Bahia;2908309;CONCEICAO DO ALMEIDA;276262
2016;Bahia;2908408;CONCEICAO DO COITE;3294126
2016;Bahia;2908507;CONCEICAO DO JACUIPE;1097129
2016;Bahia;2908606;CONDE;668233
2016;Bahia;2908705;CONDEUBA;70083
2016;Bahia;2908903;CORACAO DE MARIA;456213
2016;Bahia;2909000;CORDEIROS;237874
2016;Bahia;2909109;CORIBE;18200
2016;Bahia;2909208;CORONEL JOAO SA;552266
2016;Bahia;2909307;CORRENTINA;316923
2016;Bahia;2909406;COTEGIPE;115765
2016;Bahia;2909505;CRAVOLANDIA;96031
2016;Bahia;2909604;CRISOPOLIS;158146
2016;Bahia;2909703;CRISTOPOLIS;170144
2016;Bahia;2909802;CRUZ DAS ALMAS;1898701
2016;Bahia;2909901;CURACA;105239
2016;Bahia;2910008;DARIO MEIRA;1775232
2016;Bahia;2910057;DIAS D'AVILA;3991928
2016;Bahia;2910107;DOM BASILIO;232505
2016;Bahia;2910206;DOM MACEDO COSTA;45768
2016;Bahia;2910305;ELISIO MEDRADO;69941
2016;Bahia;2910404;ENCRUZILHADA;300036
2016;Bahia;2910503;ENTRE RIOS;1371298
2016;Bahia;2900504;ERICO CARDOSO;58877
2016;Bahia;2910602;ESPLANADA;466998
2016;Bahia;2910701;EUCLIDES DA CUNHA;1566861
2016;Bahia;2910727;EUNAPOLIS;5497823
2016;Bahia;2910750;FATIMA;2250
2016;Bahia;2910776;FEIRA DA MATA;27040
2016;Bahia;2910800;FEIRA DE SANTANA;22297315
2016;Bahia;2910909;FIRMINO ALVES;77829
2016;Bahia;2911006;FLORESTA AZUL;36036
2016;Bahia;2911105;FORMOSA DO RIO PRETO;983745
2016;Bahia;2911204;GANDU;1558842
2016;Bahia;2911303;GENTIO DO OURO;398502
2016;Bahia;2911501;GONGOGI;43173
2016;Bahia;2911600;GOVERNADOR MANGABEIRA;732154
2016;Bahia;2911659;GUAJERU;38740
2016;Bahia;2911709;GUANAMBI;8525378
2016;Bahia;2911808;GUARATINGA;175942
2016;Bahia;2911857;HELIOPOLIS;338000
2016;Bahia;2911907;IACU;366448
2016;Bahia;2912004;IBIASSUCE;185328
2016;Bahia;2912103;IBICARAI;628485
2016;Bahia;2912202;IBICOARA;1704780
2016;Bahia;2912301;IBICUI;723399
2016;Bahia;2912400;IBIPEBA;847223
2016;Bahia;2912509;IBIPITANGA;403712
2016;Bahia;2912707;IBIRAPITANGA;9925
2016;Bahia;2912806;IBIRAPUA;125458
2016;Bahia;2912905;IBIRATAIA;622619
2016;Bahia;2913002;IBITIARA;605453
2016;Bahia;2913101;IBITITA;89869
2016;Bahia;2913200;IBOTIRAMA;830994
2016;Bahia;2913408;IGAPORA;278109
2016;Bahia;2913457;IGRAPIUNA;409005
2016;Bahia;2913507;IGUAI;555887
2016;Bahia;2913606;ILHEUS;9504138
2016;Bahia;2913705;INHAMBUPE;588721
2016;Bahia;2913903;IPIAU;1717408
2016;Bahia;2914000;IPIRA;1460073
2016;Bahia;2914109;IPUPIARA;314834
2016;Bahia;2914208;IRAJUBA;45513
2016;Bahia;2914406;IRAQUARA;395334
2016;Bahia;2914505;IRARA;681930
2016;Bahia;2914604;IRECE;5127543
2016;Bahia;2914653;ITABELA;1497282
2016;Bahia;2914703;ITABERABA;2617264
2016;Bahia;2914802;ITABUNA;7646467
2016;Bahia;2914901;ITACARE;356310
2016;Bahia;2915007;ITAETE;229580
2016;Bahia;2915106;ITAGI;141206
2016;Bahia;2915205;ITAGIBA;235535
2016;Bahia;2915304;ITAGIMIRIM;4187
2016;Bahia;2915353;ITAGUACU DA BAHIA;478816
2016;Bahia;2915403;ITAJU DO COLONIA;36529
2016;Bahia;2915502;ITAJUIPE;131127
2016;Bahia;2915601;ITAMARAJU;1462691
2016;Bahia;2915700;ITAMARI;48334
2016;Bahia;2915809;ITAMBE;628120
2016;Bahia;2915908;ITANAGRA;75634
2016;Bahia;2916005;ITANHEM;420743
2016;Bahia;2916104;ITAPARICA;1767658
2016;Bahia;2916203;ITAPE;234988
2016;Bahia;2916302;ITAPEBI;201
2016;Bahia;2916401;ITAPETINGA;1155905
2016;Bahia;2916500;ITAPICURU;222352
2016;Bahia;2916609;ITAPITANGA;420563
2016;Bahia;2916708;ITAQUARA;66677
2016;Bahia;2916807;ITARANTIM;218912
2016;Bahia;2916856;ITATIM;407688
2016;Bahia;2916906;ITIRUCU;232070
2016;Bahia;2917003;ITIUBA;236886
2016;Bahia;2917102;ITORORO;1361908
2016;Bahia;2917201;ITUACU;21412
2016;Bahia;2917300;ITUBERA;771049
2016;Bahia;2917334;IUIU;1039246
2016;Bahia;2917359;JABORANDI;15608
2016;Bahia;2917409;JACARACI;315328
2016;Bahia;2917508;JACOBINA;6348480
2016;Bahia;2917607;JAGUAQUARA;1481881
2016;Bahia;2917706;JAGUARARI;8981
2016;Bahia;2917805;JAGUARIPE;37245
2016;Bahia;2917904;JANDAIRA;25756
2016;Bahia;2918001;JEQUIE;12140202
2016;Bahia;2918209;JEQUIRICA;321792
2016;Bahia;2918100;JEREMOABO;909275
2016;Bahia;2918308;JITAUNA;135486
2016;Bahia;2918357;JOAO DOURADO;798525
2016;Bahia;2918407;JUAZEIRO;14927657
2016;Bahia;2918456;JUCURUCU;315925
2016;Bahia;2918506;JUSSARA;345748
2016;Bahia;2918555;JUSSARI;168959
2016;Bahia;2918605;JUSSIAPE;94068
2016;Bahia;2918753;LAGOA REAL;527046
2016;Bahia;2918803;LAJE;760734
2016;Bahia;2918902;LAJEDAO;46370
2016;Bahia;2919058;LAJEDO DO TABOCAL;40339
2016;Bahia;2919108;LAMARAO;157599
2016;Bahia;2919157;LAPAO;253356
2016;Bahia;2919207;LAURO DE FREITAS;9149982
2016;Bahia;2919306;LENCOIS;241145
2016;Bahia;2919405;LICINIO DE ALMEIDA;124735
2016;Bahia;2919504;LIVRAMENTO DE NOSSA SENHORA;1962467
2016;Bahia;2919553;LUIS EDUARDO MAGALHAES;4065611
2016;Bahia;2919603;MACAJUBA;88166
2016;Bahia;2919702;MACARANI;214773
2016;Bahia;2919801;MACAUBAS;1081896
2016;Bahia;2919900;MACURURE;85371
2016;Bahia;2919926;MADRE DE DEUS;891514
2016;Bahia;2919959;MAETINGA;722183
2016;Bahia;2920007;MAIQUINIQUE;652598
2016;Bahia;2920106;MAIRI;518102
2016;Bahia;2920205;MALHADA;19890
2016;Bahia;2920304;MALHADA DE PEDRAS;142419
2016;Bahia;2920403;MANOEL VITORINO;233233
2016;Bahia;2920452;MANSIDAO;38896
2016;Bahia;2920502;MARACAS;681410
2016;Bahia;2920601;MARAGOGIPE;733034
2016;Bahia;2920700;MARAU;161718
2016;Bahia;2920809;MARCIONILIO SOUZA;155220
2016;Bahia;2920908;MASCOTE;55221
2016;Bahia;2921005;MATA DE SAO JOAO;2920524
2016;Bahia;2921054;MATINA;801989
2016;Bahia;2921104;MEDEIROS NETO;385089
2016;Bahia;2921203;MIGUEL CALMON;765710
2016;Bahia;2921302;MILAGRES;370352
2016;Bahia;2921450;MIRANTE;273000
2016;Bahia;2921500;MONTE SANTO;1580552
2016;Bahia;2921609;MORPARA;364312
2016;Bahia;2921708;MORRO DO CHAPEU;948927
2016;Bahia;2921807;MORTUGABA;708537
2016;Bahia;2921906;MUCUGE;302597
2016;Bahia;2922003;MUCURI;2160520
2016;Bahia;2922052;MULUNGU DO MORRO;58604
2016;Bahia;2922102;MUNDO NOVO;515156
2016;Bahia;2922201;MUNIZ FERREIRA;174872
2016;Bahia;2922250;MUQUEM DE SAO FRANCISCO;1790
2016;Bahia;2922300;MURITIBA;560342
2016;Bahia;2922409;MUTUIPE;385775
2016;Bahia;2922508;NAZARE;813666
2016;Bahia;2922607;NILO PECANHA;55172
2016;Bahia;2922656;NORDESTINA;4495
2016;Bahia;2922706;NOVA CANAA;10881
2016;Bahia;2922730;NOVA FATIMA;130966
2016;Bahia;2922755;NOVA IBIA;108446
2016;Bahia;2922854;NOVA REDENCAO;203242
2016;Bahia;2922904;NOVA SOURE;223252
2016;Bahia;2923001;NOVA VICOSA;427401
2016;Bahia;2923035;NOVO HORIZONTE;37336
2016;Bahia;2923050;NOVO TRIUNFO;89076
2016;Bahia;2923100;OLINDINA;800847
2016;Bahia;2923209;OLIVEIRA DOS BREJINHOS;280358
2016;Bahia;2923357;OUROLANDIA;103324
2016;Bahia;2923407;PALMAS DE MONTE ALTO;160667
2016;Bahia;2923506;PALMEIRAS;46410
2016;Bahia;2923605;PARAMIRIM;1004666
2016;Bahia;2923704;PARATINGA;508248
2016;Bahia;2923803;PARIPIRANGA;508887
2016;Bahia;2923902;PAU BRASIL;2860
2016;Bahia;2924009;PAULO AFONSO;4153544
2016;Bahia;2924058;PE DE SERRA;87009
2016;Bahia;2924207;PEDRO ALEXANDRE;236731
2016;Bahia;2924306;PIATA;304380
2016;Bahia;2924405;PILAO ARCADO;209677
2016;Bahia;2924504;PINDAI;569319
2016;Bahia;2924652;PINTADAS;121587
2016;Bahia;2924678;PIRAI DO NORTE;186030
2016;Bahia;2924702;PIRIPA;87178
2016;Bahia;2924801;PIRITIBA;233214
2016;Bahia;2924900;PLANALTINO;89024
2016;Bahia;2925006;PLANALTO;156467
2016;Bahia;2925105;POCOES;1355757
2016;Bahia;2925204;POJUCA;915582
2016;Bahia;2925303;PORTO SEGURO;4871601
2016;Bahia;2925402;POTIRAGUA;73710
2016;Bahia;2925501;PRADO;511419
2016;Bahia;2925600;PRESIDENTE DUTRA;340860
2016;Bahia;2925709;PRESIDENTE JANIO QUADROS;124592
2016;Bahia;2925758;PRESIDENTE TANCREDO NEVES;181125
2016;Bahia;2925808;QUEIMADAS;1059890
2016;Bahia;2925907;QUIJINGUE;242463
2016;Bahia;2925956;RAFAEL JAMBEIRO;121547
2016;Bahia;2926004;REMANSO;986896
2016;Bahia;2926103;RETIROLANDIA;164203
2016;Bahia;2926202;RIACHAO DAS NEVES;239962
2016;Bahia;2926301;RIACHAO DO JACUIPE;708623
2016;Bahia;2926400;RIACHO DE SANTANA;1044515
2016;Bahia;2926608;RIBEIRA DO POMBAL;1146655
2016;Bahia;2926657;RIBEIRAO DO LARGO;55588
2016;Bahia;2926707;RIO DE CONTAS;132282
2016;Bahia;2926806;RIO DO ANTONIO;950547
2016;Bahia;2926905;RIO DO PIRES;604149
2016;Bahia;2927002;RIO REAL;587410
2016;Bahia;2927101;RODELAS;68640
2016;Bahia;2927200;RUY BARBOSA;635319
2016;Bahia;2927309;SALINAS DA MARGARIDA;208347
2016;Bahia;2927408;SALVADOR;83619399
2016;Bahia;2927507;SANTA BARBARA;134950
2016;Bahia;2927606;SANTA BRIGIDA;569751
2016;Bahia;2927705;SANTA CRUZ CABRALIA;613924
2016;Bahia;2927804;SANTA CRUZ DA VITORIA;50895
2016;Bahia;2927903;SANTA INES;97101
2016;Bahia;2928059;SANTA LUZIA;164763
2016;Bahia;2928109;SANTA MARIA DA VITORIA;265539
2016;Bahia;2928406;SANTA RITA DE CASSIA;375873
2016;Bahia;2928505;SANTA TERESINHA;60684
2016;Bahia;2928000;SANTALUZ;1537370
2016;Bahia;2928208;SANTANA;1245922
2016;Bahia;2928307;SANTANOPOLIS;453466
2016;Bahia;2928604;SANTO AMARO;1603447
2016;Bahia;2928703;SANTO ANTONIO DE JESUS;5905465
2016;Bahia;2928802;SANTO ESTEVAO;4058221
2016;Bahia;2928901;SAO DESIDERIO;633610
2016;Bahia;2928950;SAO DOMINGOS;216463
2016;Bahia;2929107;SAO FELIPE;328621
2016;Bahia;2929008;SAO FELIX;9030
2016;Bahia;2929057;SAO FELIX DO CORIBE;2910951
2016;Bahia;2929206;SAO FRANCISCO DO CONDE;1847521
2016;Bahia;2929255;SAO GABRIEL;679991
2016;Bahia;2929305;SAO GONCALO DOS CAMPOS;913825
2016;Bahia;2929354;SAO JOSE DA VITORIA;78611
2016;Bahia;2929370;SAO JOSE DO JACUIPE;58344
2016;Bahia;2929404;SAO MIGUEL DAS MATAS;262431
2016;Bahia;2929503;SAO SEBASTIAO DO PASSE;2256938
2016;Bahia;2929602;SAPEACU;1877261
2016;Bahia;2929701;SATIRO DIAS;242164
2016;Bahia;2929750;SAUBARA;198640
2016;Bahia;2929909;SEABRA;5410309
2016;Bahia;2930006;SEBASTIAO LARANJEIRAS;274781
2016;Bahia;2930105;SENHOR DO BONFIM;6558197
2016;Bahia;2930204;SENTO SE;457262
2016;Bahia;2930154;SERRA DO RAMALHO;532124
2016;Bahia;2930303;SERRA DOURADA;175472
2016;Bahia;2930402;SERRA PRETA;298430
2016;Bahia;2930501;SERRINHA;2378111
2016;Bahia;2930600;SERROLANDIA;204361
2016;Bahia;2930709;SIMOES FILHO;5802159
2016;Bahia;2930758;SITIO DO MATO;23231
2016;Bahia;2930766;SITIO DO QUINTO;86151
2016;Bahia;2930774;SOBRADINHO;1172574
2016;Bahia;2930808;SOUTO SOARES;1113073
2016;Bahia;2930907;TABOCAS DO BREJO VELHO;807655
2016;Bahia;2931004;TANHACU;1369392
2016;Bahia;2931053;TANQUE NOVO;3123809
2016;Bahia;2931103;TANQUINHO;133070
2016;Bahia;2931202;TAPEROA;378840
2016;Bahia;2931301;TAPIRAMUTA;25883
2016;Bahia;2931350;TEIXEIRA DE FREITAS;8848779
2016;Bahia;2931400;TEODORO SAMPAIO;80186
2016;Bahia;2931509;TEOFILANDIA;4133771
2016;Bahia;2931608;TEOLANDIA;116779
2016;Bahia;2931707;TERRA NOVA;449693
2016;Bahia;2931806;TREMEDAL;406837
2016;Bahia;2931905;TUCANO;1459513
2016;Bahia;2932002;UAUA;520455
2016;Bahia;2932101;UBAIRA;540200
2016;Bahia;2932200;UBAITABA;535281
2016;Bahia;2932309;UBATA;595136
2016;Bahia;2932408;UIBAI;793572
2016;Bahia;2932457;UMBURANAS;75270
2016;Bahia;2932507;UNA;590463
2016;Bahia;2932606;URANDI;666656
2016;Bahia;2932705;URUCUCA;189006
2016;Bahia;2932804;UTINGA;826176
