ANO;ESTADO;CÓDIGO IBGE;Município;Vendas
2017;Alagoas ;2707701;RIO LARGO;1290573
2017;Alagoas ;2707800;ROTEIRO;17143
2017;Alagoas ;2707909;SANTA LUZIA DO NORTE;29096
2017;Alagoas ;2708006;SANTANA DO IPANEMA;741089
2017;Alagoas ;2708105;SANTANA DO MUNDAU;70668
2017;Alagoas ;2708303;SAO JOSE DA LAJE;189777
2017;Alagoas ;2708402;SAO JOSE DA TAPERA;187954
2017;Alagoas ;2708501;SAO LUIS DO QUITUNDE;543019
2017;Alagoas ;2708600;SAO MIGUEL DOS CAMPOS;2243907
2017;Alagoas ;2708709;SAO MIGUEL DOS MILAGRES;250802
2017;Alagoas ;2708808;SAO SEBASTIAO;3211254
2017;Alagoas ;2708907;SATUBA;18895
2017;Alagoas ;2708956;SENADOR RUI PALMEIRA;219713
2017;Alagoas ;2709103;TAQUARANA;415778
2017;Alagoas ;2709152;TEOTONIO VILELA;738840
2017;Alagoas ;2709202;TRAIPU;314275
2017;Alagoas ;2709301;UNIAO DOS PALMARES;1667640
2017;Alagoas ;2709400;VICOSA;1114443
2017;Amazonas;1300029;ALVARAES;104746
2017;Amazonas;1300060;AMATURA;127324
2017;Amazonas;1300086;ANAMA;264298
2017;Amazonas;1300102;ANORI;166796
2017;Amazonas;1300144;APUI;240721
2017;Amazonas;1300300;AUTAZES;788049
2017;Amazonas;1300409;BARCELOS;434333
2017;Amazonas;1300508;BARREIRINHA;297242
2017;Amazonas;1300607;BENJAMIN CONSTANT;554425
2017;Amazonas;1300631;BERURI;266031
2017;Amazonas;1300680;BOA VISTA DO RAMOS;96957
2017;Amazonas;1300706;BOCA DO ACRE;682141
2017;Amazonas;1300805;BORBA;541260
2017;Amazonas;1300839;CAAPIRANGA;14488
2017;Amazonas;1300904;CANUTAMA;39000
2017;Amazonas;1301001;CARAUARI;801763
2017;Amazonas;1301100;CAREIRO;503816
2017;Amazonas;1301159;CAREIRO DA VARZEA;97489
2017;Amazonas;1301209;COARI;1302654
2017;Amazonas;1301308;CODAJAS;190050
2017;Amazonas;1301407;EIRUNEPE;747330
2017;Amazonas;1301506;ENVIRA;359494
2017;Amazonas;1301605;FONTE BOA;151712
2017;Amazonas;1301654;GUAJARA;477917
2017;Amazonas;1301704;HUMAITA;1048241
2017;Amazonas;1301803;IPIXUNA;182398
2017;Amazonas;1301852;IRANDUBA;1586080
2017;Amazonas;1301902;ITACOATIARA;1785746
2017;Amazonas;1301951;ITAMARATI;123952
2017;Amazonas;1302009;ITAPIRANGA;246171
2017;Amazonas;1302108;JAPURA;137445
2017;Amazonas;1302207;JURUA;244800
2017;Amazonas;1302306;JUTAI;348931
2017;Amazonas;1302405;LABREA;1000112
2017;Amazonas;1302504;MANACAPURU;1891286
2017;Amazonas;1302553;MANAQUIRI;164113
2017;Amazonas;1302603;MANAUS;65146118
2017;Amazonas;1302702;MANICORE;988556
2017;Amazonas;1302801;MARAA;101201
2017;Amazonas;1302900;MAUES;731311
2017;Amazonas;1303007;NHAMUNDA;325779
2017;Amazonas;1303106;NOVA OLINDA DO NORTE;453034
2017;Amazonas;1303205;NOVO AIRAO;269542
2017;Amazonas;1303304;NOVO ARIPUANA;403422
2017;Amazonas;1303403;PARINTINS;2133939
2017;Amazonas;1303502;PAUINI;232540
2017;Amazonas;1303536;PRESIDENTE FIGUEIREDO;946974
2017;Amazonas;1303569;RIO PRETO DA EVA;623221
2017;Amazonas;1303601;SANTA ISABEL DO RIO NEGRO;311178
2017;Amazonas;1303700;SANTO ANTONIO DO ICA;400816
2017;Amazonas;1303809;SAO GABRIEL DA CACHOEIRA;441620
2017;Amazonas;1303908;SAO PAULO DE OLIVENCA;310888
2017;Amazonas;1303957;SAO SEBASTIAO DO UATUMA;150014
2017;Amazonas;1304005;SILVES;172526
2017;Amazonas;1304062;TABATINGA;2324246
2017;Amazonas;1304104;TAPAUA;358054
2017;Amazonas;1304203;TEFE;1926350
2017;Amazonas;1304237;TONANTINS;221428
2017;Amazonas;1304260;UARINI;324818
2017;Amazonas;1304302;URUCARA;218816
2017;Amazonas;1304401;URUCURITUBA;201901
2017;Amapá ;1600204;CALCOENE;166361
2017;Amapá ;1600238;FERREIRA GOMES;55640
2017;Amapá ;1600279;LARANJAL DO JARI;715010
2017;Amapá ;1600303;MACAPA;12719858
2017;Amapá ;1600402;MAZAGAO;91094
2017;Amapá ;1600501;OIAPOQUE;590839
2017;Amapá ;1600154;PEDRA BRANCA DO AMAPARI;112114
2017;Amapá ;1600535;PORTO GRANDE;52691
2017;Amapá ;1600600;SANTANA;2073056
2017;Amapá ;1600709;TARTARUGALZINHO;7774
2017;Amapá ;1600808;VITORIA DO JARI;188467
2017;Bahia;2900108;ABAIRA;154080
2017;Bahia;2900207;ABARE;47683
2017;Bahia;2900306;ACAJUTIBA;191236
2017;Bahia;2900355;ADUSTINA;187486
2017;Bahia;2900405;AGUA FRIA;198562
2017;Bahia;2900702;ALAGOINHAS;7349804
2017;Bahia;2900801;ALCOBACA;276073
2017;Bahia;2900900;ALMADINA;115453
2017;Bahia;2901007;AMARGOSA;1477073
2017;Bahia;2901106;AMELIA RODRIGUES;846081
2017;Bahia;2901205;ANAGE;602049
2017;Bahia;2901304;ANDARAI;182275
2017;Bahia;2901353;ANDORINHA;20644
2017;Bahia;2901403;ANGICAL;121455
2017;Bahia;2901502;ANGUERA;269599
2017;Bahia;2901601;ANTAS;23270
2017;Bahia;2901700;ANTONIO CARDOSO;183202
2017;Bahia;2901908;APORA;247221
2017;Bahia;2901957;APUAREMA;147953
2017;Bahia;2902054;ARACAS;1003407
2017;Bahia;2902005;ARACATU;144913
2017;Bahia;2902104;ARACI;385261
2017;Bahia;2902203;ARAMARI;180658
2017;Bahia;2902252;ARATACA;20395
2017;Bahia;2902302;ARATUIPE;57586
2017;Bahia;2902401;AURELINO LEAL;226145
2017;Bahia;2902500;BAIANOPOLIS;146120
2017;Bahia;2902609;BAIXA GRANDE;372442
2017;Bahia;2902658;BANZAE;1285375
2017;Bahia;2902708;BARRA;1167425
2017;Bahia;2902807;BARRA DA ESTIVA;469058
2017;Bahia;2902906;BARRA DO CHOCA;581194
2017;Bahia;2903003;BARRA DO MENDES;437047
2017;Bahia;2903102;BARRA DO ROCHA;216612
2017;Bahia;2903201;BARREIRAS;5445444
2017;Bahia;2903300;BARRO PRETO;50774
2017;Bahia;2903276;BARROCAS;383029
2017;Bahia;2903409;BELMONTE;10123
2017;Bahia;2903508;BELO CAMPO;329253
2017;Bahia;2903607;BIRITINGA;255658
2017;Bahia;2903706;BOA NOVA;30641
2017;Bahia;2903805;BOA VISTA DO TUPIM;110747
2017;Bahia;2903904;BOM JESUS DA LAPA;2799020
2017;Bahia;2904001;BONINAL;123006
2017;Bahia;2904050;BONITO;224217
2017;Bahia;2904100;BOQUIRA;354364
2017;Bahia;2904209;BOTUPORA;161772
2017;Bahia;2904308;BREJOES;224310
2017;Bahia;2904506;BROTAS DE MACAUBAS;236424
2017;Bahia;2904605;BRUMADO;5587033
2017;Bahia;2904704;BUERAREMA;152974
2017;Bahia;2904803;CAATIBA;107471
2017;Bahia;2904852;CABACEIRAS DO PARAGUACU;856154
2017;Bahia;2904902;CACHOEIRA;618616
2017;Bahia;2905008;CACULE;1946224
2017;Bahia;2905156;CAETANOS;143806
2017;Bahia;2905206;CAETITE;1069303
2017;Bahia;2905305;CAFARNAUM;235950
2017;Bahia;2905404;CAIRU;41340
2017;Bahia;2905602;CAMACAN;1172009
2017;Bahia;2905701;CAMACARI;12305045
2017;Bahia;2905800;CAMAMU;456406
2017;Bahia;2905909;CAMPO ALEGRE DE LOURDES;843086
2017;Bahia;2906006;CAMPO FORMOSO;966167
2017;Bahia;2906105;CANAPOLIS;237614
2017;Bahia;2906204;CANARANA;16770
2017;Bahia;2906303;CANAVIEIRAS;463201
2017;Bahia;2906501;CANDEIAS;3177358
2017;Bahia;2906600;CANDIBA;5678
2017;Bahia;2906709;CANDIDO SALES;579124
2017;Bahia;2906808;CANSANCAO;899402
2017;Bahia;2906824;CANUDOS;414075
2017;Bahia;2906857;CAPELA DO ALTO ALEGRE;301435
2017;Bahia;2906873;CAPIM GROSSO;4595467
2017;Bahia;2906907;CARAVELAS;145915
2017;Bahia;2907004;CARDEAL DA SILVA;182962
2017;Bahia;2907103;CARINHANHA;879463
2017;Bahia;2907202;CASA NOVA;820292
2017;Bahia;2907301;CASTRO ALVES;312447
2017;Bahia;2907400;CATOLANDIA;47503
2017;Bahia;2907509;CATU;1871609
2017;Bahia;2907608;CENTRAL;4353700
2017;Bahia;2907707;CHORROCHO;366431
2017;Bahia;2907806;CICERO DANTAS;2140816
2017;Bahia;2907905;CIPO;369752
2017;Bahia;2908002;COARACI;388744
2017;Bahia;2908101;COCOS;788049
2017;Bahia;2908200;CONCEICAO DA FEIRA;908508
2017;Bahia;2908309;CONCEICAO DO ALMEIDA;297466
2017;Bahia;2908408;CONCEICAO DO COITE;3932857
2017;Bahia;2908507;CONCEICAO DO JACUIPE;977552
2017;Bahia;2908606;CONDE;708617
2017;Bahia;2908705;CONDEUBA;128518
2017;Bahia;2908903;CORACAO DE MARIA;476777
2017;Bahia;2909000;CORDEIROS;288704
2017;Bahia;2909109;CORIBE;3900
2017;Bahia;2909208;CORONEL JOAO SA;534586
2017;Bahia;2909307;CORRENTINA;604574
2017;Bahia;2909406;COTEGIPE;137171
2017;Bahia;2909505;CRAVOLANDIA;76986
2017;Bahia;2909604;CRISOPOLIS;227758
2017;Bahia;2909703;CRISTOPOLIS;149806
2017;Bahia;2909802;CRUZ DAS ALMAS;2086332
2017;Bahia;2909901;CURACA;45942
2017;Bahia;2910008;DARIO MEIRA;2900530
2017;Bahia;2910057;DIAS D'AVILA;4691946
2017;Bahia;2910107;DOM BASILIO;200616
2017;Bahia;2910206;DOM MACEDO COSTA;39780
2017;Bahia;2910305;ELISIO MEDRADO;90614
2017;Bahia;2910404;ENCRUZILHADA;334899
2017;Bahia;2910503;ENTRE RIOS;982503
2017;Bahia;2900504;ERICO CARDOSO;77766
2017;Bahia;2910602;ESPLANADA;819650
2017;Bahia;2910701;EUCLIDES DA CUNHA;1488501
2017;Bahia;2910727;EUNAPOLIS;5046111
2017;Bahia;2910750;FATIMA;2084
2017;Bahia;2910776;FEIRA DA MATA;13520
2017;Bahia;2910800;FEIRA DE SANTANA;21366548
2017;Bahia;2910909;FIRMINO ALVES;176126
2017;Bahia;2911006;FLORESTA AZUL;38545
2017;Bahia;2911105;FORMOSA DO RIO PRETO;953665
2017;Bahia;2911204;GANDU;1641764
2017;Bahia;2911303;GENTIO DO OURO;109980
2017;Bahia;2911501;GONGOGI;24986
2017;Bahia;2911600;GOVERNADOR MANGABEIRA;790202
2017;Bahia;2911659;GUAJERU;40820
2017;Bahia;2911709;GUANAMBI;8439728
2017;Bahia;2911808;GUARATINGA;223652
2017;Bahia;2911857;HELIOPOLIS;491322
2017;Bahia;2911907;IACU;324978
2017;Bahia;2912004;IBIASSUCE;344461
2017;Bahia;2912103;IBICARAI;557177
2017;Bahia;2912202;IBICOARA;1491437
2017;Bahia;2912301;IBICUI;391848
2017;Bahia;2912400;IBIPEBA;714961
2017;Bahia;2912509;IBIPITANGA;234117
2017;Bahia;2912707;IBIRAPITANGA;4908
2017;Bahia;2912806;IBIRAPUA;140988
2017;Bahia;2912905;IBIRATAIA;593331
2017;Bahia;2913002;IBITIARA;614490
2017;Bahia;2913101;IBITITA;484380
2017;Bahia;2913200;IBOTIRAMA;813945
2017;Bahia;2913408;IGAPORA;279422
2017;Bahia;2913457;IGRAPIUNA;411396
2017;Bahia;2913507;IGUAI;563770
2017;Bahia;2913606;ILHEUS;8942187
2017;Bahia;2913705;INHAMBUPE;744936
2017;Bahia;2913903;IPIAU;1754801
2017;Bahia;2914000;IPIRA;1231579
2017;Bahia;2914109;IPUPIARA;268435
2017;Bahia;2914208;IRAJUBA;22490
2017;Bahia;2914406;IRAQUARA;392775
2017;Bahia;2914505;IRARA;650594
2017;Bahia;2914604;IRECE;5279054
2017;Bahia;2914653;ITABELA;1603572
2017;Bahia;2914703;ITABERABA;2187501
2017;Bahia;2914802;ITABUNA;8085740
2017;Bahia;2914901;ITACARE;669972
2017;Bahia;2915007;ITAETE;199589
2017;Bahia;2915106;ITAGI;40664
2017;Bahia;2915205;ITAGIBA;250904
2017;Bahia;2915304;ITAGIMIRIM;5331
2017;Bahia;2915353;ITAGUACU DA BAHIA;543478
2017;Bahia;2915403;ITAJU DO COLONIA;65054
2017;Bahia;2915502;ITAJUIPE;232847
2017;Bahia;2915601;ITAMARAJU;1404231
2017;Bahia;2915700;ITAMARI;18070
2017;Bahia;2915809;ITAMBE;890352
2017;Bahia;2915908;ITANAGRA;116571
2017;Bahia;2916005;ITANHEM;365756
2017;Bahia;2916104;ITAPARICA;1685857
2017;Bahia;2916203;ITAPE;215189
2017;Bahia;2916302;ITAPEBI;27461
2017;Bahia;2916401;ITAPETINGA;895681
2017;Bahia;2916500;ITAPICURU;249379
2017;Bahia;2916609;ITAPITANGA;519218
2017;Bahia;2916708;ITAQUARA;122286
2017;Bahia;2916807;ITARANTIM;232176
2017;Bahia;2916856;ITATIM;369481
2017;Bahia;2916906;ITIRUCU;219791
2017;Bahia;2917003;ITIUBA;194935
2017;Bahia;2917102;ITORORO;959969
2017;Bahia;2917201;ITUACU;397524
2017;Bahia;2917300;ITUBERA;807514
2017;Bahia;2917334;IUIU;1317839
2017;Bahia;2917359;JABORANDI;21533
2017;Bahia;2917409;JACARACI;264251
2017;Bahia;2917508;JACOBINA;6215521
2017;Bahia;2917607;JAGUAQUARA;1513668
2017;Bahia;2917706;JAGUARARI;22264
2017;Bahia;2917805;JAGUARIPE;32682
2017;Bahia;2917904;JANDAIRA;20705
2017;Bahia;2918001;JEQUIE;14530668
2017;Bahia;2918209;JEQUIRICA;345307
2017;Bahia;2918100;JEREMOABO;1293074
2017;Bahia;2918308;JITAUNA;255606
2017;Bahia;2918357;JOAO DOURADO;933127
2017;Bahia;2918407;JUAZEIRO;14876242
2017;Bahia;2918456;JUCURUCU;236508
2017;Bahia;2918506;JUSSARA;233012
2017;Bahia;2918555;JUSSARI;166610
2017;Bahia;2918605;JUSSIAPE;72852
2017;Bahia;2918753;LAGOA REAL;507520
2017;Bahia;2918803;LAJE;694780
2017;Bahia;2918902;LAJEDAO;37635
2017;Bahia;2919108;LAMARAO;91130
2017;Bahia;2919157;LAPAO;337197
2017;Bahia;2919207;LAURO DE FREITAS;9391682
2017;Bahia;2919306;LENCOIS;178098
2017;Bahia;2919405;LICINIO DE ALMEIDA;105950
2017;Bahia;2919504;LIVRAMENTO DE NOSSA SENHORA;2017852
2017;Bahia;2919553;LUIS EDUARDO MAGALHAES;4401075
2017;Bahia;2919603;MACAJUBA;41912
2017;Bahia;2919702;MACARANI;316342
2017;Bahia;2919801;MACAUBAS;1218706
2017;Bahia;2919900;MACURURE;80158
2017;Bahia;2919926;MADRE DE DEUS;846616
2017;Bahia;2919959;MAETINGA;759057
2017;Bahia;2920007;MAIQUINIQUE;708789
2017;Bahia;2920106;MAIRI;467246
2017;Bahia;2920205;MALHADA;31460
2017;Bahia;2920304;MALHADA DE PEDRAS;177580
2017;Bahia;2920403;MANOEL VITORINO;205361
2017;Bahia;2920452;MANSIDAO;45383
2017;Bahia;2920502;MARACAS;655134
2017;Bahia;2920601;MARAGOGIPE;715735
2017;Bahia;2920700;MARAU;183751
2017;Bahia;2920809;MARCIONILIO SOUZA;156546
2017;Bahia;2920908;MASCOTE;42420
2017;Bahia;2921005;MATA DE SAO JOAO;3201045
2017;Bahia;2921054;MATINA;1042976
2017;Bahia;2921104;MEDEIROS NETO;320292
2017;Bahia;2921203;MIGUEL CALMON;765662
2017;Bahia;2921302;MILAGRES;500504
2017;Bahia;2921450;MIRANTE;267904
2017;Bahia;2921500;MONTE SANTO;1803692
2017;Bahia;2921609;MORPARA;269178
2017;Bahia;2921708;MORRO DO CHAPEU;843281
2017;Bahia;2921807;MORTUGABA;798148
2017;Bahia;2921906;MUCUGE;260817
2017;Bahia;2922003;MUCURI;1912188
2017;Bahia;2922052;MULUNGU DO MORRO;4680
2017;Bahia;2922102;MUNDO NOVO;457343
2017;Bahia;2922201;MUNIZ FERREIRA;328281
2017;Bahia;2922250;MUQUEM DE SAO FRANCISCO;1872
2017;Bahia;2922300;MURITIBA;996404
2017;Bahia;2922409;MUTUIPE;372119
2017;Bahia;2922508;NAZARE;657960
2017;Bahia;2922607;NILO PECANHA;61408
2017;Bahia;2922656;NORDESTINA;3171
2017;Bahia;2922706;NOVA CANAA;7306
2017;Bahia;2922730;NOVA FATIMA;105168
2017;Bahia;2922755;NOVA IBIA;100854
2017;Bahia;2922854;NOVA REDENCAO;148200
2017;Bahia;2922904;NOVA SOURE;277456
2017;Bahia;2923001;NOVA VICOSA;375652
2017;Bahia;2923035;NOVO HORIZONTE;72878
2017;Bahia;2923050;NOVO TRIUNFO;42900
2017;Bahia;2923100;OLINDINA;600098
2017;Bahia;2923209;OLIVEIRA DOS BREJINHOS;246181
2017;Bahia;2923357;OUROLANDIA;11388
2017;Bahia;2923407;PALMAS DE MONTE ALTO;196131
2017;Bahia;2923506;PALMEIRAS;12480
2017;Bahia;2923605;PARAMIRIM;867217
2017;Bahia;2923704;PARATINGA;440453
2017;Bahia;2923803;PARIPIRANGA;568627
2017;Bahia;2923902;PAU BRASIL;42042
2017;Bahia;2924009;PAULO AFONSO;3713188
2017;Bahia;2924058;PE DE SERRA;170872
2017;Bahia;2924108;PEDRAO;7462
2017;Bahia;2924207;PEDRO ALEXANDRE;213804
2017;Bahia;2924306;PIATA;275813
2017;Bahia;2924405;PILAO ARCADO;273689
2017;Bahia;2924504;PINDAI;566627
2017;Bahia;2924652;PINTADAS;36222
2017;Bahia;2924678;PIRAI DO NORTE;195572
2017;Bahia;2924702;PIRIPA;69173
2017;Bahia;2924801;PIRITIBA;308654
2017;Bahia;2924900;PLANALTINO;16393
2017;Bahia;2925006;PLANALTO;268425
2017;Bahia;2925105;POCOES;1094213
2017;Bahia;2925204;POJUCA;775696
2017;Bahia;2925303;PORTO SEGURO;5409892
2017;Bahia;2925402;POTIRAGUA;45533
2017;Bahia;2925501;PRADO;1436859
2017;Bahia;2925600;PRESIDENTE DUTRA;133302
2017;Bahia;2925709;PRESIDENTE JANIO QUADROS;119470
2017;Bahia;2925758;PRESIDENTE TANCREDO NEVES;234921
2017;Bahia;2925808;QUEIMADAS;1022931
2017;Bahia;2925907;QUIJINGUE;184718
2017;Bahia;2925956;RAFAEL JAMBEIRO;127643
2017;Bahia;2926004;REMANSO;534298
2017;Bahia;2926103;RETIROLANDIA;119704
2017;Bahia;2926202;RIACHAO DAS NEVES;293423
2017;Bahia;2926301;RIACHAO DO JACUIPE;536774
2017;Bahia;2926400;RIACHO DE SANTANA;1290876
2017;Bahia;2926608;RIBEIRA DO POMBAL;865006
2017;Bahia;2926657;RIBEIRAO DO LARGO;23530
2017;Bahia;2926707;RIO DE CONTAS;138762
2017;Bahia;2926806;RIO DO ANTONIO;587041
2017;Bahia;2926905;RIO DO PIRES;503178
2017;Bahia;2927002;RIO REAL;794733
2017;Bahia;2927101;RODELAS;31200
2017;Bahia;2927200;RUY BARBOSA;470290
2017;Bahia;2927309;SALINAS DA MARGARIDA;196816
2017;Bahia;2927408;SALVADOR;83601379
2017;Bahia;2927507;SANTA BARBARA;238056
2017;Bahia;2927606;SANTA BRIGIDA;427024
2017;Bahia;2927705;SANTA CRUZ CABRALIA;833717
2017;Bahia;2927804;SANTA CRUZ DA VITORIA;54870
2017;Bahia;2927903;SANTA INES;110402
2017;Bahia;2928059;SANTA LUZIA;93080
2017;Bahia;2928109;SANTA MARIA DA VITORIA;274447
2017;Bahia;2928406;SANTA RITA DE CASSIA;329754
2017;Bahia;2928505;SANTA TERESINHA;44720
2017;Bahia;2928000;SANTALUZ;1481028
2017;Bahia;2928208;SANTANA;1556884
2017;Bahia;2928307;SANTANOPOLIS;473941
2017;Bahia;2928604;SANTO AMARO;1609985
2017;Bahia;2928703;SANTO ANTONIO DE JESUS;6396731
2017;Bahia;2928802;SANTO ESTEVAO;4050577
2017;Bahia;2928901;SAO DESIDERIO;800719
2017;Bahia;2928950;SAO DOMINGOS;188708
2017;Bahia;2929107;SAO FELIPE;359240
2017;Bahia;2929008;SAO FELIX;66840
2017;Bahia;2929057;SAO FELIX DO CORIBE;3033782
2017;Bahia;2929206;SAO FRANCISCO DO CONDE;1138865
2017;Bahia;2929255;SAO GABRIEL;602862
2017;Bahia;2929305;SAO GONCALO DOS CAMPOS;1071023
2017;Bahia;2929354;SAO JOSE DA VITORIA;56394
2017;Bahia;2929370;SAO JOSE DO JACUIPE;13000
2017;Bahia;2929404;SAO MIGUEL DAS MATAS;256763
2017;Bahia;2929503;SAO SEBASTIAO DO PASSE;2479703
2017;Bahia;2929602;SAPEACU;1128472
2017;Bahia;2929701;SATIRO DIAS;252074
2017;Bahia;2929750;SAUBARA;283712
2017;Bahia;2929909;SEABRA;5187348
2017;Bahia;2930006;SEBASTIAO LARANJEIRAS;278941
2017;Bahia;2930105;SENHOR DO BONFIM;7814560
2017;Bahia;2930204;SENTO SE;471330
2017;Bahia;2930154;SERRA DO RAMALHO;414331
2017;Bahia;2930303;SERRA DOURADA;60450
2017;Bahia;2930402;SERRA PRETA;372028
2017;Bahia;2930501;SERRINHA;3039386
2017;Bahia;2930600;SERROLANDIA;62684
2017;Bahia;2930709;SIMOES FILHO;4730664
2017;Bahia;2930758;SITIO DO MATO;33670
2017;Bahia;2930766;SITIO DO QUINTO;100243
2017;Bahia;2930774;SOBRADINHO;970404
2017;Bahia;2930808;SOUTO SOARES;1113970
2017;Bahia;2930907;TABOCAS DO BREJO VELHO;1160635
2017;Bahia;2931004;TANHACU;717178
2017;Bahia;2931053;TANQUE NOVO;3499899
2017;Bahia;2931103;TANQUINHO;93969
2017;Bahia;2931202;TAPEROA;356555
2017;Bahia;2931301;TAPIRAMUTA;15587
2017;Bahia;2931350;TEIXEIRA DE FREITAS;9283740
2017;Bahia;2931400;TEODORO SAMPAIO;71514
2017;Bahia;2931509;TEOFILANDIA;6692949
2017;Bahia;2931608;TEOLANDIA;89082
2017;Bahia;2931707;TERRA NOVA;292482
2017;Bahia;2931806;TREMEDAL;140918
2017;Bahia;2931905;TUCANO;1310827
2017;Bahia;2932002;UAUA;436319
2017;Bahia;2932101;UBAIRA;353875
2017;Bahia;2932200;UBAITABA;500982
2017;Bahia;2932309;UBATA;315558
2017;Bahia;2932408;UIBAI;796834
2017;Bahia;2932457;UMBURANAS;55157
2017;Bahia;2932507;UNA;653784
2017;Bahia;2932606;URANDI;953930
2017;Bahia;2932705;URUCUCA;179388
2017;Bahia;2932804;UTINGA;771420
2017;Bahia;2932903;VALENCA;3287941
2017;Bahia;2933000;VALENTE;1391761
2017;Bahia;2933059;VARZEA DA ROCA;297570
